Nombre de pieces;Nombre de chambres;Ascenseur;Cave;Gardien;prix;superficie;arrondissement
3.0;2;1;0;0;309000.0;65.0;-0.024764
4.0;3;1;0;0;361000.0;85.0;-0.075109
5.0;3;0;0;1;265000.0;81.0;-0.075109
2.0;1;1;1;0;289000.0;50.0;-0.016886
4.0;3;1;0;0;535000.0;81.0;-0.022604
2.0;1;0;0;0;119000.0;32.0;-0.057833
3.0;2;1;0;0;319000.0;69.0;-0.030759
3.0;2;1;0;0;420000.0;72.0;-0.022604
1.0;1;1;0;0;99999.0;19.0;-0.059997
4.0;2;0;1;0;199900.0;66.0;-0.059997
2.0;1;0;1;0;135000.0;33.0;-0.059997
5.0;4;1;0;0;489000.0;92.4;-0.059997
1.0;1;1;0;0;82000.0;19.7;-0.011403
5.0;4;1;0;0;379000.0;100.0;-0.049155
3.0;2;1;0;0;265000.0;65.0;-0.075109
4.0;3;1;0;0;327000.0;82.0;-0.050313
3.0;2;0;0;0;295000.0;64.0;0.004845
1.0;1;1;1;0;185000.0;34.0;-0.050313
3.0;2;0;0;0;258000.0;47.0;-0.016114
1.0;1;1;0;0;185000.0;23.0;-0.047676
3.0;2;0;0;0;320000.0;71.0;
3.0;2;1;1;0;298500.0;65.0;-0.024764
2.0;1;1;1;0;305000.0;48.0;-0.016114
3.0;2;0;1;0;265000.0;71.4;-0.048839
4.0;3;1;1;0;720000.0;77.0;0.01993
2.0;1;1;1;0;175000.0;52.3;-0.026732
3.0;2;1;1;0;495000.0;70.0;-0.025259
5.0;4;1;1;0;815000.0;93.0;-0.011403
3.0;2;0;1;0;265000.0;68.0;
3.0;2;1;0;0;465000.0;85.0;-0.024764
3.0;2;1;0;0;314500.0;60.0;-0.024764
6.0;4;0;1;0;1150000.0;190.0;0.01993
2.0;1;1;0;0;215000.0;48.0;
3.0;2;0;0;0;269000.0;58.0;-0.048839
3.0;2;1;0;0;279000.0;60.0;-0.057909
3.0;2;1;0;0;399000.0;64.0;-0.025259
6.0;4;1;0;0;385000.0;97.0;
3.0;2;1;0;0;299000.0;64.0;-0.059997
3.0;1;0;0;0;160000.0;46.0;-0.060298
2.0;1;1;0;0;220000.0;43.0;
2.0;1;0;1;0;211000.0;29.0;-0.055588
4.0;3;0;1;0;262500.0;62.0;-0.047676
4.0;2;1;1;0;790000.0;84.0;0.027274
2.0;1;1;0;0;235000.0;41.0;-0.050313
3.0;2;0;0;0;378000.0;65.0;-0.024309
3.0;2;0;1;0;150000.0;67.0;-0.026175
4.0;3;1;0;0;320000.0;84.0;-0.022601
4.0;3;1;0;0;575000.0;80.0;-0.022604
3.0;2;1;1;0;475000.0;86.0;-0.016114
3.0;2;0;0;0;570000.0;55.0;0.01993
4.0;3;1;1;0;698000.0;80.0;-0.011403
3.0;2;1;1;0;482000.0;60.0;0.027274
4.0;2;0;0;0;222000.0;66.0;-0.060298
3.0;2;1;0;0;259900.0;64.0;-0.060298
5.0;4;1;0;0;280000.0;103.0;
3.0;2;0;1;0;205000.0;60.0;-0.026732
2.0;1;1;0;0;195000.0;47.0;-0.026175
3.0;2;0;0;0;349000.0;63.0;-0.048839
4.0;3;1;0;0;297000.0;85.0;-0.04645
3.0;2;1;0;0;275000.0;64.0;
3.0;2;1;1;0;415000.0;72.0;-0.015446
5.0;3;1;1;0;832000.0;131.0;-0.016114
3.0;2;1;0;0;267000.0;67.0;-0.059997
3.0;2;0;0;0;259000.0;50.0;-0.075109
3.0;2;1;0;0;279000.0;59.0;-0.048982
3.0;2;1;0;0;330000.0;61.2;-0.048839
4.0;3;1;1;0;450000.0;92.0;-0.059997
4.0;3;1;0;0;349000.0;97.0;
2.0;1;0;0;0;189000.0;45.0;-0.02408
3.0;1;1;0;0;420000.0;65.0;-0.015753
6.0;4;1;1;0;1700000.0;159.0;0.014016
2.0;1;1;1;0;299000.0;53.0;-0.016114
4.0;2;1;1;0;597000.0;90.0;-0.011403
5.0;4;1;1;0;469000.0;102.1;-0.022604
4.0;3;1;1;0;367000.0;85.2;-0.022604
3.0;2;0;1;0;197000.0;51.0;-0.049526
2.0;1;1;0;0;285000.0;45.0;-0.048839
3.0;2;0;0;1;225000.0;55.0;-0.025032
4.0;3;1;0;0;510000.0;78.0;-0.022604
3.0;2;1;0;0;275000.0;62.0;-0.048982
2.0;1;0;1;0;278000.0;36.0;-0.015753
2.0;1;0;0;0;244000.0;42.0;-0.047676
3.0;2;0;1;0;249000.0;65.0;-0.075109
3.0;2;1;0;0;298000.0;65.0;
5.0;4;1;0;0;468000.0;100.0;
4.0;3;1;0;0;283000.0;75.0;-0.049155
3.0;2;1;0;0;342000.0;65.0;
4.0;3;1;0;0;351000.0;80.0;
4.0;3;1;0;0;395625.0;85.3;-0.075109
3.0;2;0;0;0;250000.0;68.9;-0.060298
4.0;2;1;0;0;489000.0;85.0;-0.048839
3.0;2;0;0;0;259990.0;58.0;-0.025032
4.0;3;0;1;0;315000.0;72.0;-0.016114
2.0;1;0;0;0;374000.0;50.0;-0.022604
3.0;2;0;0;1;365000.0;68.0;-0.022604
2.0;1;0;0;0;180000.0;38.0;-0.025259
2.0;1;0;1;0;399000.0;38.0;0.01993
2.0;1;0;1;0;249900.0;38.0;-0.024309
3.0;2;1;1;1;365000.0;69.0;-0.015446
4.0;3;0;0;0;450000.0;92.0;-0.059997
2.0;1;1;0;0;195000.0;44.0;-0.060298
3.0;2;1;1;0;385000.0;68.0;-0.048839
4.0;3;1;1;1;184000.0;67.0;-0.060298
2.0;1;0;1;0;128000.0;29.0;-0.075109
4.0;2;0;1;0;299000.0;59.0;-0.016114
4.0;3;1;0;0;217000.0;63.0;-0.048982
3.0;2;1;1;1;208000.0;57.0;-0.075109
3.0;2;1;0;0;220000.0;61.0;-0.04645
3.0;2;1;0;0;339000.0;64.0;-0.049526
3.0;2;0;1;0;235000.0;63.0;
2.0;1;1;0;1;169000.0;43.0;-0.026175
4.0;2;0;0;0;513000.0;81.0;-0.030759
1.0;1;0;0;0;99900.0;12.0;-0.011403
3.0;2;1;1;1;298000.0;61.1;-0.048982
3.0;2;0;0;0;220000.0;64.0;-0.04645
3.0;2;1;0;1;325000.0;62.0;
3.0;2;1;0;1;499000.0;74.0;-0.015753
1.0;1;1;0;0;199000.0;21.9;-0.022604
4.0;3;0;0;0;179900.0;80.7;-0.057833
3.0;2;1;0;0;369000.0;71.2;-0.030759
2.0;1;1;0;0;365000.0;58.0;0.014016
4.0;3;0;0;0;370000.0;66.0;-0.048839
2.0;1;1;0;0;259000.0;46.0;-0.024764
5.0;3;0;1;0;935000.0;114.0;0.014016
2.0;1;0;1;0;270000.0;32.2;0.014016
3.0;2;1;0;0;349900.0;65.0;-0.011403
6.0;2;0;0;0;669000.0;202.4;-0.016114
3.0;2;1;0;0;294000.0;62.5;-0.025032
5.0;3;0;0;0;518000.0;147.0;-0.060298
3.0;2;1;0;0;359000.0;55.0;-0.022604
3.0;2;1;0;0;310000.0;63.5;
2.0;1;1;0;0;268500.0;44.2;-0.016886
3.0;2;0;1;0;196000.0;56.0;-0.021716
3.0;2;0;0;0;179999.0;55.0;-0.026175
4.0;2;0;1;0;399000.0;84.0;-0.0273
5.0;4;1;1;0;1071000.0;124.0;-0.016114
2.0;1;1;0;0;335000.0;46.0;-0.048839
1.0;1;0;1;0;165000.0;22.0;-0.048839
3.0;2;0;0;0;279000.0;56.0;-0.022604
3.0;2;0;1;0;210000.0;60.0;-0.075109
3.0;2;1;0;0;430000.0;74.0;-0.016114
2.0;1;1;1;0;229000.0;39.7;-0.048839
4.0;3;1;0;1;499000.0;90.0;-0.003944
3.0;2;0;0;0;450000.0;74.0;-0.030759
1.0;1;1;0;0;172000.0;37.0;-0.057909
5.0;4;1;1;1;449000.0;91.0;-0.003944
4.0;3;1;0;0;460000.0;91.9;-0.022604
4.0;3;1;0;0;680000.0;105.0;-0.022604
3.0;2;1;0;1;329000.0;61.0;-0.022604
3.0;2;1;0;0;247000.0;65.5;-0.060298
3.0;2;0;1;0;610000.0;58.0;0.014016
3.0;2;0;0;0;277000.0;66.0;-0.026732
3.0;2;1;1;1;249000.0;71.0;-0.075109
3.0;2;0;0;0;445000.0;60.0;-0.016886
3.0;2;1;0;0;299000.0;58.0;
4.0;3;1;0;0;360000.0;86.0;-0.060298
3.0;2;1;1;1;200000.0;61.0;-0.057909
3.0;2;1;0;0;244000.0;75.0;-0.04645
3.0;2;1;1;0;272000.0;71.0;
4.0;3;0;0;0;395000.0;77.0;-0.024764
3.0;2;0;0;0;225000.0;69.0;-0.04645
5.0;3;1;0;0;498000.0;96.0;-0.060298
3.0;2;1;0;0;379000.0;59.0;-0.003944
4.0;2;1;0;0;720000.0;80.0;0.01993
2.0;1;1;0;0;189900.0;40.0;-0.045189
3.0;2;1;0;1;221000.0;62.0;-0.057909
4.0;3;1;1;0;334250.0;75.0;-0.059997
3.0;2;0;0;0;235000.0;59.0;-0.059997
3.0;1;0;0;0;290000.0;50.0;-0.016886
1.0;1;1;0;0;180000.0;28.5;-0.048839
1.0;1;1;0;1;145000.0;24.2;-0.059997
4.0;3;1;0;0;493000.0;82.0;-0.055588
1.0;1;1;0;0;215000.0;30.0;-0.055588
4.0;3;1;0;0;446000.0;81.0;-0.037431
2.0;1;0;0;0;235000.0;38.0;-0.047676
5.0;4;1;0;0;496000.0;117.0;-0.026732
7.0;2;0;1;0;598000.0;121.0;-0.015446
4.0;3;1;0;0;525000.0;71.0;-0.048839
5.0;3;1;1;0;620000.0;92.0;-0.016114
4.0;3;1;1;1;425000.0;87.1;-0.022604
5.0;3;1;0;0;530000.0;92.0;-0.055588
5.0;4;1;0;0;755000.0;111.0;-0.015446
4.0;2;1;0;0;349000.0;72.0;0.004845
4.0;3;1;0;0;319000.0;78.0;-0.059997
7.0;5;0;1;0;815000.0;122.1;-0.016886
2.0;1;1;0;1;209000.0;52.0;
3.0;2;0;1;0;349000.0;57.0;-0.022604
5.0;4;0;0;1;326000.0;107.0;-0.059997
4.0;3;1;0;0;990000.0;106.0;0.004845
5.0;4;0;0;0;580000.0;117.0;-0.048839
3.0;2;1;0;0;330000.0;61.0;-0.055588
2.0;1;0;0;0;199900.0;44.0;-0.055588
1.0;1;1;1;1;185000.0;25.0;-0.022604
6.0;5;1;0;0;312000.0;125.0;-0.037431
3.0;1;0;1;0;313000.0;48.0;-0.015446
4.0;3;0;0;0;174900.0;82.0;-0.057833
2.0;1;1;1;0;330000.0;41.0;-0.003944
4.0;3;0;0;0;219000.0;64.0;-0.075109
3.0;2;1;0;0;298000.0;63.0;
2.0;1;1;0;0;193000.0;43.0;-0.049155
4.0;3;1;0;0;730000.0;110.0;-0.025259
2.0;1;1;0;0;277000.0;42.0;-0.015446
2.0;1;0;0;0;258000.0;42.0;-0.022604
2.0;1;1;0;1;205000.0;51.0;-0.026732
2.0;1;0;0;0;399000.0;55.0;0.01993
4.0;3;1;0;1;390000.0;77.0;-0.024764
3.0;2;1;0;1;258000.0;60.0;-0.049526
3.0;2;1;0;0;315000.0;68.0;-0.055588
6.0;4;0;0;0;960000.0;141.0;-0.011403
4.0;3;0;0;0;268500.0;78.0;-0.025304
3.0;2;1;0;1;262000.0;57.0;-0.057909
4.0;3;1;1;0;585000.0;102.7;-0.048839
3.0;2;1;0;0;360000.0;63.0;-0.048839
3.0;2;0;0;0;196000.0;56.0;-0.021716
2.0;1;1;0;0;249000.0;38.0;-0.022604
5.0;4;1;0;0;1082000.0;125.0;-0.022604
4.0;3;1;0;0;285000.0;72.0;-0.04645
4.0;3;1;0;0;195000.0;78.0;-0.057909
3.0;2;0;0;0;449000.0;79.0;0.004845
3.0;2;0;0;0;187000.0;53.0;-0.075109
5.0;3;1;1;1;410000.0;98.0;-0.022604
4.0;3;0;1;0;234500.0;64.0;-0.059997
3.0;2;1;0;0;270000.0;71.0;-0.050313
3.0;2;1;0;0;430000.0;58.2;-0.025259
5.0;3;0;1;0;210000.0;81.9;-0.060298
5.0;4;0;0;1;180000.0;83.0;-0.037431
3.0;2;1;0;0;279000.0;75.0;-0.040048
3.0;2;0;0;0;154000.0;64.0;-0.02408
3.0;2;0;0;1;410000.0;69.0;-0.011403
3.0;2;1;1;0;530000.0;82.0;0.004845
3.0;1;0;0;0;197000.0;51.0;-0.049526
2.0;1;0;0;0;145000.0;27.0;-0.075109
3.0;2;0;1;0;465000.0;80.0;-0.0273
6.0;4;1;1;0;620000.0;114.0;-0.022604
2.0;1;1;1;0;169000.0;43.0;-0.048982
3.0;2;1;0;0;629000.0;83.0;-0.011403
3.0;2;1;1;0;483000.0;75.0;-0.011403
5.0;2;1;0;0;570000.0;95.0;-0.016886
3.0;2;1;0;0;182000.0;66.0;-0.057909
3.0;2;1;0;0;512000.0;75.0;-0.011403
4.0;1;0;0;0;309000.0;72.0;-0.050313
2.0;1;1;0;0;290000.0;42.0;-0.022604
2.0;1;0;1;0;176750.0;40.0;-0.059997
2.0;1;0;0;0;279000.0;49.0;-0.022604
3.0;2;1;0;0;260000.0;54.0;-0.015753
3.0;2;1;0;0;390000.0;67.0;-0.048839
4.0;3;1;0;0;380000.0;81.0;-0.059997
4.0;3;1;0;0;290000.0;77.2;
3.0;2;1;0;0;435000.0;61.0;-0.022604
4.0;3;1;0;0;450000.0;107.0;-0.016886
3.0;2;1;0;0;224000.0;62.0;-0.04645
2.0;1;1;0;0;260000.0;42.0;-0.030759
3.0;2;1;0;0;420000.0;68.0;-0.011403
2.0;1;0;0;0;235000.0;38.0;-0.055588
3.0;2;1;0;0;500000.0;69.0;-0.022604
4.0;3;0;0;0;219000.0;72.0;-0.035054
4.0;3;1;1;0;270000.0;69.0;-0.037431
3.0;2;1;0;1;349000.0;70.0;-0.030759
2.0;1;1;0;0;276000.0;48.0;-0.048839
2.0;1;0;1;0;337000.0;34.2;0.01993
4.0;3;1;0;0;237500.0;74.0;-0.060298
2.0;1;0;1;0;198000.0;32.0;-0.016886
1.0;1;0;0;0;149000.0;27.0;-0.025032
2.0;1;0;0;0;189000.0;44.8;-0.035054
3.0;2;1;1;0;439000.0;61.7;-0.022604
3.0;2;1;1;1;550000.0;71.0;0.014016
4.0;3;1;1;0;449000.0;78.0;-0.048839
4.0;3;1;0;1;455000.0;98.0;
4.0;3;0;0;0;239000.0;79.0;-0.059997
4.0;3;1;1;0;237000.0;68.0;-0.059997
3.0;2;1;0;0;245000.0;57.0;-0.022601
4.0;3;1;1;0;355000.0;84.0;
3.0;2;0;1;0;233000.0;53.0;-0.016114
5.0;3;1;0;0;649000.0;103.0;-0.048839
3.0;2;1;0;0;299000.0;70.0;-0.049526
3.0;2;0;1;0;342000.0;55.2;-0.022604
2.0;1;1;1;0;345000.0;44.0;0.014016
2.0;1;0;0;0;236900.0;45.0;-0.048982
3.0;2;0;1;0;650000.0;86.0;0.01993
1.0;1;1;0;1;189000.0;24.9;0.014016
3.0;2;1;1;1;484000.0;63.0;0.01993
3.0;2;0;0;0;296000.0;64.0;-0.016886
4.0;3;1;0;0;185000.0;67.0;-0.049526
4.0;3;0;0;0;460000.0;81.0;-0.030759
2.0;1;0;0;0;255000.0;38.0;-0.022604
3.0;2;0;0;0;215000.0;59.0;
4.0;2;1;1;0;225000.0;70.0;-0.057909
4.0;2;1;1;0;462000.0;70.0;-0.015446
4.0;3;1;1;0;629000.0;85.0;0.014016
4.0;2;1;1;0;380000.0;75.4;-0.024309
3.0;2;1;0;0;239000.0;65.0;-0.075109
4.0;3;1;1;1;699000.0;112.4;-0.055588
4.0;3;0;0;0;300000.0;70.0;-0.050313
2.0;1;1;1;1;179000.0;48.0;-0.060298
3.0;2;0;0;0;256000.0;45.0;-0.055588
4.0;2;1;0;0;225000.0;70.0;-0.057909
4.0;3;0;1;0;618000.0;93.0;-0.011403
5.0;4;1;1;0;1090000.0;121.0;0.004845
3.0;2;0;1;0;269000.0;55.0;-0.048839
2.0;1;0;0;0;245000.0;34.0;-0.055588
3.0;2;1;1;0;195000.0;55.0;-0.075109
3.0;2;0;0;0;273000.0;50.0;-0.055588
2.0;1;0;0;0;269000.0;46.0;-0.048839
2.0;1;0;0;0;185000.0;32.0;-0.048839
4.0;3;1;0;0;269000.0;76.0;-0.075109
2.0;1;1;1;0;179000.0;44.0;-0.048982
4.0;3;1;0;1;295000.0;80.0;-0.075109
3.0;2;1;1;0;329000.0;68.3;-0.016114
3.0;2;1;1;1;244000.0;67.0;-0.059997
4.0;2;1;1;1;299000.0;86.0;-0.055588
3.0;2;0;0;0;264900.0;77.0;-0.037431
5.0;4;1;1;0;319000.0;90.0;-0.049526
4.0;3;1;1;1;695000.0;101.0;-0.011403
4.0;3;1;1;0;234500.0;67.0;-0.059997
2.0;1;0;1;0;199000.0;30.7;-0.022604
4.0;2;1;0;0;595000.0;93.0;-0.011403
4.0;2;1;1;0;375000.0;75.4;-0.024309
4.0;3;1;0;0;269000.0;84.7;-0.040048
2.0;1;1;1;1;199500.0;42.0;-0.026732
3.0;2;1;1;0;569000.0;64.0;0.014016
4.0;3;1;0;1;338000.0;86.0;-0.025032
4.0;3;1;0;0;650000.0;81.0;-0.030759
5.0;3;1;0;0;495000.0;81.0;-0.024309
4.0;3;1;0;0;299000.0;82.0;-0.040048
3.0;2;0;1;0;300000.0;42.0;-0.030759
3.0;2;0;1;0;294000.0;60.0;-0.011403
2.0;1;0;0;0;550000.0;54.0;0.01993
4.0;3;1;1;1;244900.0;66.0;-0.059997
4.0;3;1;0;0;374500.0;86.0;
5.0;3;1;1;1;479000.0;93.0;-0.015446
4.0;2;1;1;0;795000.0;109.0;-0.016114
3.0;2;1;1;0;209000.0;63.0;-0.04645
4.0;3;0;0;0;459000.0;73.0;-0.022604
4.0;3;1;0;0;279000.0;73.0;-0.059997
3.0;2;0;0;0;285000.0;61.0;-0.059997
3.0;2;1;0;1;225000.0;69.0;-0.026732
6.0;5;1;1;1;599000.0;116.0;-0.047676
2.0;1;0;0;0;220000.0;42.0;-0.037431
5.0;3;1;0;0;549000.0;132.0;-0.024764
3.0;2;0;1;0;515000.0;56.0;0.01993
1.0;1;1;1;0;231000.0;29.1;-0.011403
3.0;2;0;0;0;550000.0;65.0;0.01993
3.0;2;1;0;1;400000.0;69.0;-0.022604
4.0;4;1;1;0;629000.0;104.3;-0.011403
3.0;2;0;0;0;590000.0;68.0;0.027274
3.0;2;0;0;0;255000.0;73.0;-0.026732
1.0;1;1;0;0;132500.0;22.0;-0.040048
3.0;2;1;1;0;329000.0;71.0;-0.016886
5.0;3;1;1;0;549000.0;107.0;0.004845
2.0;1;0;1;0;320000.0;38.1;0.01993
2.0;1;0;0;0;169000.0;43.0;-0.049526
4.0;3;1;1;0;483000.0;88.0;0.004845
2.0;1;1;0;0;189000.0;50.0;-0.045189
5.0;3;1;1;0;820000.0;112.0;-0.003944
3.0;1;0;0;1;196900.0;67.0;-0.075109
4.0;3;0;1;0;210000.0;70.0;-0.040048
3.0;2;0;0;0;162000.0;58.0;-0.025304
2.0;1;0;1;0;354000.0;42.0;0.01993
4.0;3;1;0;0;464800.0;83.0;-0.026732
4.0;3;0;1;0;475000.0;71.0;-0.024764
2.0;1;1;0;1;239000.0;42.0;-0.016114
3.0;2;1;0;0;305000.0;62.0;-0.026732
3.0;2;1;0;0;549000.0;64.0;0.014016
4.0;2;0;0;0;344900.0;68.0;-0.016886
4.0;3;1;0;0;189000.0;71.0;-0.022601
3.0;2;1;0;0;329000.0;65.0;-0.016886
5.0;4;1;0;1;289000.0;102.0;-0.045189
2.0;1;1;1;0;339000.0;51.9;-0.030759
2.0;1;1;1;0;339000.0;52.0;-0.030759
3.0;2;1;0;0;229000.0;54.0;-0.050313
4.0;2;0;0;0;199000.0;68.0;-0.075109
5.0;3;0;1;0;499000.0;103.0;-0.016114
3.0;2;1;0;0;249900.0;59.0;-0.048982
3.0;2;1;0;0;199500.0;64.0;-0.025304
3.0;2;0;0;0;192000.0;58.0;-0.075109
3.0;2;1;1;0;422000.0;59.1;-0.011403
4.0;3;0;0;0;289900.0;80.0;-0.050313
2.0;1;0;1;0;295000.0;39.1;0.01993
3.0;2;1;1;0;319000.0;62.6;-0.022604
4.0;2;0;1;0;923000.0;95.0;0.027274
2.0;1;1;1;1;467000.0;46.0;0.027274
3.0;2;1;1;0;750000.0;86.0;0.014016
4.0;2;0;0;0;170000.0;69.0;-0.040048
3.0;2;1;1;0;235000.0;57.0;-0.026175
2.0;1;0;1;0;280900.0;62.3;-0.016114
4.0;3;1;1;1;420000.0;79.0;-0.015446
2.0;1;1;0;0;349500.0;48.0;-0.022604
2.0;1;0;0;0;200000.0;36.5;-0.048839
3.0;2;0;0;0;189000.0;59.0;-0.040048
5.0;3;1;0;0;598000.0;117.0;0.004845
3.0;2;0;1;0;249000.0;67.0;-0.075109
2.0;1;1;1;0;286000.0;42.0;-0.015446
3.0;2;0;0;0;349000.0;69.0;-0.0273
6.0;4;1;0;0;490000.0;110.0;
4.0;3;0;0;1;370000.0;80.0;-0.024764
2.0;1;1;0;0;279000.0;46.0;-0.025259
2.0;1;0;0;0;166000.0;43.0;-0.049155
5.0;3;0;1;1;219500.0;80.0;-0.059997
3.0;2;0;1;0;209900.0;65.0;-0.040048
4.0;3;0;0;0;288000.0;79.0;-0.060298
3.0;2;1;1;0;278250.0;50.2;-0.022604
3.0;2;1;0;0;216900.0;58.0;-0.075109
3.0;2;0;0;0;315000.0;62.0;-0.024764
4.0;3;0;0;0;358000.0;70.0;-0.015446
4.0;2;1;0;0;278000.0;77.0;-0.048982
3.0;2;1;0;0;339000.0;61.0;-0.015446
2.0;1;0;0;0;178000.0;54.0;-0.050313
3.0;2;1;1;0;211000.0;82.0;-0.075109
3.0;2;0;1;0;166000.0;57.0;
4.0;2;1;0;1;180000.0;68.0;-0.049526
5.0;3;0;1;0;199000.0;75.8;-0.049526
3.0;2;0;1;0;220000.0;61.0;-0.048982
3.0;2;1;1;1;320000.0;65.0;-0.016114
4.0;3;0;1;1;220000.0;66.0;-0.021716
3.0;2;0;1;0;499000.0;65.4;0.01993
2.0;1;1;0;0;420000.0;65.0;-0.015753
3.0;2;1;0;0;320000.0;65.0;-0.059997
4.0;3;1;1;1;730000.0;81.0;0.027274
3.0;2;0;0;0;195000.0;56.0;-0.021716
4.0;3;1;1;0;269000.0;80.0;
3.0;2;1;1;0;193000.0;63.0;-0.049526
4.0;3;0;0;0;358000.0;70.0;-0.015446
5.0;4;0;0;0;199000.0;91.0;-0.022601
3.0;2;1;1;1;599000.0;57.0;0.01993
3.0;2;0;0;0;420000.0;86.0;-0.016886
3.0;1;0;0;0;439000.0;47.0;0.027274
3.0;1;0;0;0;339000.0;65.0;-0.048839
3.0;2;1;1;0;400000.0;69.0;0.004845
4.0;3;1;0;0;279000.0;83.0;-0.075109
3.0;1;0;1;0;279000.0;59.0;-0.048839
4.0;3;1;1;0;1055000.0;113.0;0.014016
4.0;2;1;0;1;252000.0;83.0;
4.0;3;1;0;0;425000.0;93.0;-0.048839
2.0;1;0;1;0;385000.0;56.0;0.014016
3.0;2;0;1;0;365000.0;61.0;-0.025259
4.0;3;1;0;1;219000.0;93.0;-0.049155
6.0;4;0;1;0;730000.0;115.0;-0.011403
3.0;2;0;0;1;280000.0;58.0;0.004845
3.0;2;0;0;1;229000.0;53.0;
5.0;4;0;0;0;517308.0;116.6;-0.059997
4.0;3;1;1;0;305000.0;71.0;-0.048839
2.0;1;0;0;0;215000.0;44.0;-0.055588
2.0;1;0;1;0;260000.0;34.6;0.014016
3.0;2;1;0;0;270000.0;71.0;-0.040048
3.0;2;0;0;0;170000.0;57.0;-0.025304
3.0;2;0;0;0;285000.0;56.0;-0.016114
3.0;2;0;0;0;249000.0;56.0;-0.016114
2.0;1;1;0;0;184000.0;44.0;-0.017151
3.0;2;0;1;0;199000.0;63.0;-0.075109
3.0;2;1;1;1;299000.0;71.0;-0.016114
4.0;3;1;0;0;818000.0;102.0;-0.016886
1.0;1;1;0;0;110000.0;19.9;-0.047676
4.0;3;1;1;1;187300.0;76.0;-0.060298
3.0;2;0;0;0;315000.0;58.0;-0.048839
3.0;2;0;1;0;218750.0;62.0;-0.059997
2.0;1;1;0;1;213000.0;72.0;-0.049155
3.0;2;1;0;0;350000.0;63.0;
2.0;1;1;0;0;325000.0;42.4;-0.022604
4.0;3;1;0;1;379000.0;78.0;-0.024764
3.0;2;1;1;0;304000.0;57.4;-0.011403
3.0;2;1;0;1;299000.0;63.0;-0.048839
3.0;2;0;0;0;279000.0;76.0;-0.048982
1.0;1;0;0;0;149000.0;15.0;-0.059997
2.0;1;1;0;1;360000.0;50.0;-0.015446
2.0;1;0;1;0;384000.0;40.1;0.01993
4.0;3;1;1;0;620000.0;88.0;-0.003944
3.0;2;1;1;1;445000.0;71.0;-0.003944
4.0;3;1;1;0;675000.0;86.0;-0.003944
1.0;1;0;1;0;205000.0;24.0;-0.015753
2.0;1;0;0;0;319000.0;49.0;-0.030759
2.0;1;0;0;0;163000.0;29.0;-0.016886
4.0;3;0;1;0;221000.0;70.0;-0.048982
5.0;3;0;1;0;545000.0;95.6;-0.022604
3.0;2;0;0;0;300000.0;62.0;-0.048839
3.0;2;0;0;0;210000.0;62.0;-0.035054
1.0;1;0;0;0;175000.0;26.0;-0.003944
3.0;2;1;0;0;279000.0;50.0;-0.025259
4.0;2;0;0;0;280000.0;73.0;-0.040048
3.0;2;0;0;0;275000.0;63.0;-0.048982
3.0;2;1;0;0;385000.0;63.0;-0.025259
1.0;1;1;0;1;80000.0;22.0;-0.026732
3.0;2;0;0;0;213000.0;56.0;-0.060298
4.0;3;1;1;0;245000.0;87.6;-0.060298
2.0;1;0;0;0;412000.0;46.0;0.027274
4.0;3;1;0;0;450000.0;77.0;-0.055588
3.0;2;1;0;0;349800.0;67.0;-0.059997
4.0;3;1;0;0;860000.0;93.0;0.014016
2.0;1;0;1;0;311000.0;51.0;-0.016886
2.0;1;1;0;0;169900.0;44.0;-0.04645
3.0;2;1;1;0;500000.0;73.0;-0.011403
5.0;4;1;0;1;374500.0;83.0;-0.047676
5.0;3;0;1;1;479000.0;96.0;-0.075109
4.0;3;1;1;0;222000.0;76.0;-0.049526
2.0;1;1;0;0;180000.0;48.0;-0.035054
5.0;3;1;1;0;294000.0;102.0;
3.0;2;1;0;1;217500.0;73.0;-0.011403
5.0;3;1;0;1;330000.0;93.0;
3.0;2;0;0;0;205000.0;75.4;-0.059997
3.0;2;1;1;0;359500.0;62.5;-0.022604
4.0;2;1;0;1;215000.0;68.0;-0.049526
2.0;1;1;1;1;134900.0;50.1;-0.060298
2.0;1;1;1;0;450000.0;52.0;0.014016
5.0;3;1;1;0;850000.0;129.0;0.004845
3.0;2;0;1;1;221000.0;54.0;-0.048982
3.0;2;0;1;0;590000.0;101.0;-0.016886
5.0;4;0;0;0;335000.0;100.0;-0.045189
4.0;3;0;0;0;339000.0;85.0;-0.048839
3.0;2;0;1;0;267000.0;75.0;-0.048982
4.0;3;0;1;0;285000.0;77.9;-0.037431
2.0;1;1;0;0;313000.0;43.0;-0.022604
3.0;2;1;0;0;315000.0;73.0;
4.0;3;0;1;0;590000.0;101.0;-0.016886
3.0;2;0;0;0;160000.0;66.0;-0.057833
4.0;3;1;0;0;459000.0;82.0;-0.022604
3.0;2;0;0;0;279000.0;58.0;-0.022604
5.0;4;0;0;0;347000.0;105.0;-0.049526
3.0;2;1;1;0;380000.0;65.0;-0.022604
4.0;3;0;1;0;480000.0;69.0;0.01993
2.0;1;1;0;1;210000.0;46.0;
3.0;2;1;0;0;363800.0;69.0;-0.048839
4.0;2;1;1;0;1049000.0;121.0;0.027274
2.0;1;0;1;0;383000.0;42.0;0.014016
3.0;1;1;1;0;599000.0;76.0;0.014016
3.0;2;1;0;0;284000.0;59.0;
2.0;1;1;0;0;295000.0;50.0;-0.011403
