Nombre de pieces;Nombre de chambres;Superficie salon (m²);Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;419000;38.0;75017;1104;3.0;3.0
4.0;2;34.0;1;1;1;1;0;0;0;1;1;0;0;1;5.0;4.0;4.0;693000;85.4;75020;4236;2.0;10.0
3.0;2;-1.0;0;1;0;0;0;1;0;0;1;0;0;1;-1.0;4.0;4.0;520000;69.0;75018;340168;6.0;8.0
1.0;1;13.0;1;1;0;0;0;0;0;0;0;0;0;0;5.0;5.0;2.0;189000;15.4;75014;540;6.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;2.0;313700;28.1;75014;576;1.0;6.0
2.0;1;19.0;1;1;1;1;0;1;0;0;1;0;0;1;-1.0;5.0;4.0;550000;53.0;75015;3708;1.0;6.0
2.0;1;14.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;275000;31.0;75012;876;6.0;6.0
1.0;1;12.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;149000;12.0;75017;1100;1.0;6.0
3.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;5.0;5.0;632000;61.0;75015;806;3.0;6.0
1.0;1;31.0;0;1;0;1;0;1;0;1;1;0;1;1;3.0;6.0;6.0;318000;31.0;75015;629;1.0;7.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;1;0;1;0;3.0;5.0;4.0;386000;68.8;75019;3480;2.0;10.0
6.0;3;20.7;1;1;0;1;0;0;0;1;1;0;0;0;3.0;4.0;4.0;1980000;121.1;75007;0;3.0;6.0
2.0;1;14.1;0;0;0;1;0;0;0;0;0;0;0;1;3.0;6.0;6.0;335000;41.0;75013;1082;2.0;2.0
1.0;1;28.0;1;1;1;1;0;1;0;1;1;1;0;1;-1.0;5.0;5.0;190000;28.0;75018;3493;17.0;28.0
1.0;1;19.0;0;1;0;0;0;1;0;1;0;1;1;1;-1.0;5.0;3.0;312500;28.0;75016;0;5.0;6.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;1;0;0;0;3.0;5.0;3.0;310000;43.4;75017;0;1.0;6.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;1;0;0;0;1.0;6.0;3.0;350000;41.7;75017;1530;3.0;-1.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;1;0;1;0;3.0;5.0;5.0;840000;120.0;75019;5950;9.0;10.0
5.0;4;-1.0;1;1;1;1;0;1;0;1;1;0;1;1;3.0;5.0;5.0;1220000;128.0;75015;0;7.0;7.0
1.0;1;30.3;0;1;1;1;0;1;1;1;1;0;1;1;5.0;4.0;4.0;290000;30.3;75013;3224;23.0;32.0
3.0;2;21.0;1;1;0;1;0;0;0;0;1;0;0;0;3.0;5.0;5.0;780000;54.0;75017;4000;7.0;7.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;3.0;550000;51.0;75015;1980;2.0;8.0
3.0;2;11.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;5.0;480000;45.0;75010;0;3.0;5.0
2.0;1;26.0;1;1;1;1;0;0;0;0;1;1;0;0;3.0;5.0;4.0;420000;45.3;75015;3017;6.0;8.0
5.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;5.0;2.0;850000;89.0;75012;2700;1.0;3.0
3.0;1;-1.0;0;0;0;0;0;1;0;0;0;0;0;1;-1.0;5.0;2.0;670000;53.0;75005;2024;4.0;6.0
6.0;5;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;1790000;155.0;75013;6000;4.0;-1.0
1.0;1;29.0;0;0;0;0;0;0;0;1;0;0;1;0;-1.0;5.0;5.0;300000;29.0;75016;0;1.0;-1.0
3.0;1;14.3;0;0;0;0;0;1;0;1;0;0;1;0;1.0;5.0;5.0;499000;45.0;75011;1400;2.0;5.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;0;1;1;0;3.0;4.0;2.0;550000;46.0;75011;0;2.0;3.0
1.0;1;26.4;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;320000;26.4;75008;1200;4.0;5.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;1;1;-1.0;4.0;4.0;1050000;75.0;75007;2400;4.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;5.0;500000;51.0;75003;258;7.0;7.0
2.0;1;16.0;0;1;0;0;0;0;0;1;1;0;0;1;3.0;5.0;5.0;441000;47.0;75016;2450;6.0;6.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;480000;60.0;75018;2880;5.0;8.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;308000;42.0;75019;0;5.0;6.0
1.0;1;26.2;0;1;0;0;0;1;0;1;1;0;1;1;3.0;3.0;1.0;299000;26.2;75013;1190;3.0;7.0
3.0;2;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;5.0;5.0;2.0;579000;59.0;75012;2544;2.0;2.0
4.0;3;27.0;0;1;0;1;0;1;0;0;1;1;0;1;3.0;3.0;3.0;724000;80.4;75013;4200;1.0;9.0
2.0;1;15.8;1;1;0;0;0;0;0;0;0;0;0;1;1.0;5.0;4.0;549000;50.1;75012;3080;6.0;8.0
1.0;1;9.0;0;0;0;0;0;1;0;0;0;1;0;1;-1.0;5.0;2.0;225000;13.0;75007;459;4.0;5.0
4.0;2;31.0;0;1;0;1;0;0;0;0;0;0;0;0;3.0;4.0;3.0;830000;81.0;75011;3200;4.0;8.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;1;0;0;1.0;6.0;5.0;780000;60.0;75007;2628;2.0;3.0
2.0;1;16.0;0;1;0;1;0;0;0;0;0;0;0;1;3.0;4.0;4.0;486000;43.0;75017;0;2.0;6.0
2.0;1;29.0;0;1;0;1;0;0;0;0;1;1;1;1;-1.0;5.0;5.0;660000;52.0;75018;2400;4.0;7.0
1.0;1;26.0;0;1;1;1;0;1;0;1;1;1;0;1;3.0;4.0;4.0;189000;26.0;75018;0;2.0;28.0
1.0;1;18.0;0;0;0;0;0;0;0;1;0;1;0;1;-1.0;3.0;1.0;145000;18.0;75018;0;2.0;5.0
4.0;3;-1.0;1;1;1;1;0;1;1;1;1;0;1;1;3.0;4.0;3.0;619000;86.0;75019;0;11.0;13.0
4.0;2;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;5.0;3.0;990000;109.0;75018;4272;2.0;4.0
2.0;1;11.0;0;0;0;1;0;1;0;1;1;0;0;1;5.0;5.0;3.0;280000;27.0;75017;1400;3.0;3.0
6.0;4;20.0;1;1;0;1;0;0;0;0;0;0;1;1;-1.0;5.0;2.0;992000;100.0;75015;3250;3.0;5.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;3.0;5.0;3.0;470000;49.5;75017;1025;5.0;5.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;0;-1.0;5.0;2.0;402800;31.0;75011;1320;6.0;6.0
1.0;1;13.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;4.0;3.0;240000;24.0;75012;1500;3.0;6.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;475000;37.0;75009;0;6.0;6.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;1;0;0;3.0;5.0;3.0;148322;17.0;75010;277;1.0;-1.0
1.0;1;9.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;2.0;230000;23.0;75015;1100;2.0;-1.0
3.0;2;17.3;1;0;0;1;0;1;0;1;0;1;1;1;3.0;5.0;5.0;485000;55.0;75020;2852;3.0;5.0
3.0;2;13.0;0;0;0;1;0;0;0;1;0;0;1;1;-1.0;6.0;6.0;540000;46.0;75011;1392;5.0;6.0
6.0;4;-1.0;1;1;0;1;0;1;0;1;1;0;1;1;5.0;5.0;3.0;2300000;210.0;75016;5950;1.0;7.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;5.0;5.0;3.0;424000;77.0;75012;3162;4.0;4.0
2.0;1;23.0;0;0;0;0;0;0;0;0;0;0;1;0;3.0;5.0;3.0;600000;47.0;75017;0;1.0;4.0
1.0;1;19.0;1;1;0;0;0;0;0;1;1;0;0;0;-1.0;4.0;4.0;388000;40.0;75013;1956;4.0;9.0
5.0;3;-1.0;0;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;1290000;147.0;75018;7804;1.0;7.0
4.0;3;15.0;0;1;0;1;0;0;0;1;0;0;0;0;-1.0;4.0;4.0;730000;69.0;75012;0;2.0;5.0
4.0;3;43.0;0;1;0;0;0;0;0;0;0;0;1;0;3.0;5.0;2.0;738000;80.8;75018;432960;4.0;6.0
2.0;1;16.1;1;1;1;1;0;1;0;1;1;0;1;1;5.0;4.0;4.0;370000;45.0;75017;249440;1.0;7.0
2.0;1;13.0;0;0;0;1;0;1;0;0;1;0;0;1;-1.0;5.0;2.0;615000;42.0;75008;1173;1.0;6.0
5.0;3;-1.0;1;1;1;1;0;0;0;1;1;0;0;0;3.0;4.0;4.0;900000;98.6;75015;5080;5.0;5.0
2.0;1;19.0;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;4.0;3.0;345000;37.0;75018;2004;2.0;7.0
3.0;2;-1.0;0;1;0;0;0;0;0;1;0;0;0;1;3.0;6.0;3.0;695000;68.0;75012;1920;1.0;6.0
3.0;2;19.7;1;1;0;1;0;1;0;1;1;0;0;0;3.0;4.0;4.0;715000;73.1;75017;0;2.0;7.0
3.0;1;19.7;1;1;0;1;0;1;0;1;1;0;0;0;3.0;4.0;4.0;715000;73.1;75009;0;2.0;7.0
3.0;1;19.7;1;1;0;1;0;1;0;1;1;0;0;0;3.0;4.0;4.0;715000;73.1;75018;0;2.0;7.0
3.0;1;19.7;1;1;0;1;0;1;0;1;1;0;0;0;3.0;4.0;4.0;715000;73.1;75017;0;2.0;7.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;1;1;-1.0;4.0;4.0;355000;36.5;75018;1080;1.0;6.0
2.0;1;16.6;0;0;0;1;0;1;0;1;0;0;1;0;3.0;5.0;3.0;450000;39.0;75018;0;4.0;-1.0
5.0;4;-1.0;0;1;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;1350000;103.0;75016;5220;6.0;7.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;1;1;0;0;-1.0;3.0;1.0;515000;54.0;75017;2400;1.0;6.0
1.0;1;19.0;0;1;1;1;0;1;1;1;1;0;1;1;5.0;4.0;4.0;300000;30.3;75013;3224;23.0;32.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.0;3.0;259311;43.0;75015;0;27.0;-1.0
3.0;2;-1.0;1;1;0;0;0;0;0;1;1;0;0;0;-1.0;4.0;4.0;550000;66.0;75014;4200;3.0;12.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;1;1;1.0;6.0;6.0;650000;60.8;75015;400092;4.0;7.0
3.0;2;16.5;0;1;0;0;0;1;0;1;1;0;1;1;-1.0;4.0;4.0;650000;68.1;75014;0;3.0;1.0
3.0;1;-1.0;0;1;1;1;0;1;1;1;1;0;1;1;3.0;4.0;4.0;515000;63.0;75015;0;13.0;32.0
4.0;3;26.0;0;1;0;1;0;1;0;1;0;0;1;1;3.0;4.0;4.0;940000;89.0;75011;1883;1.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;395000;49.0;75020;1840;7.0;10.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;-1.0;5.0;3.0;315000;29.0;75012;1296;3.0;6.0
3.0;2;-1.0;0;1;0;0;0;0;0;1;1;0;0;1;5.0;4.0;1.0;630000;39.0;75006;900;6.0;6.0
3.0;2;20.0;0;1;1;0;0;1;0;1;0;0;0;1;5.0;4.0;4.0;1169000;66.0;75007;3364;3.0;6.0
1.0;1;14.0;0;1;0;0;0;1;0;1;1;0;0;1;3.0;6.0;6.0;275000;28.0;75012;3024;6.0;7.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;0;1;1;-1.0;5.0;5.0;598000;58.0;75016;4500;2.0;4.0
1.0;1;28.0;0;1;0;0;0;1;0;1;1;0;1;1;3.0;4.0;4.0;480000;47.0;75017;2601;6.0;8.0
1.0;1;18.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;167000;18.0;75010;0;2.0;-1.0
1.0;1;26.0;0;1;0;0;0;0;0;1;1;1;1;1;-1.0;4.0;3.0;267000;26.0;75010;1400;3.0;11.0
2.0;2;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;-1.0;5.0;3.0;245000;23.0;75009;0;7.0;-1.0
3.0;2;16.5;0;0;0;1;0;1;0;1;0;0;0;1;3.0;5.0;5.0;399000;56.0;75018;2360;4.0;6.0
3.0;2;-1.0;0;1;0;1;0;0;0;1;0;0;0;1;5.0;5.0;3.0;435000;48.0;75013;1332;6.0;6.0
2.0;1;-1.0;1;1;0;1;0;0;0;1;0;1;1;1;3.0;6.0;5.0;525000;39.0;75015;3065;6.0;6.0
5.0;3;-1.0;1;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;860000;125.0;75010;0;2.0;6.0
3.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;694000;73.0;75012;2208;1.0;3.0
2.0;1;20.0;0;0;0;0;0;0;0;0;0;0;1;0;-1.0;5.0;5.0;327600;40.6;75018;1440;3.0;6.0
4.0;2;-1.0;0;0;0;0;0;0;0;1;0;1;1;1;-1.0;5.0;3.0;1560000;74.0;75006;0;2.0;5.0
2.0;1;-1.0;0;1;0;1;0;1;1;1;1;0;1;1;3.0;5.0;5.0;395000;50.0;75015;0;28.0;30.0
5.0;3;-1.0;0;0;0;1;0;1;0;1;0;1;1;1;1.0;6.0;3.0;820000;111.0;75010;2400;3.0;3.0
5.0;3;35.0;1;1;1;1;0;1;0;1;0;0;1;1;3.0;4.0;2.0;1100000;128.0;75015;4296;4.0;7.0
2.0;1;19.0;0;1;1;0;0;0;0;0;0;0;0;1;3.0;4.0;2.0;365000;45.2;75018;2000;2.0;4.0
2.0;1;15.0;0;1;0;1;0;0;0;0;1;0;0;1;-1.0;4.0;4.0;440000;49.0;75016;2800;2.0;5.0
3.0;2;21.0;1;1;0;1;0;0;0;0;1;0;0;1;3.0;5.0;5.0;845000;76.3;75012;0;4.0;9.0
4.0;2;47.0;1;1;0;0;0;1;0;0;1;1;0;1;-1.0;5.0;5.0;795000;103.0;75018;0;2.0;7.0
1.0;1;9.0;0;0;0;0;0;1;0;1;1;0;1;1;5.0;5.0;3.0;110000;10.0;75012;1;7.0;7.0
5.0;4;-1.0;0;1;1;1;0;0;0;0;0;1;0;0;-1.0;4.0;2.0;1365000;120.0;75116;6384;4.0;4.0
5.0;4;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;1090000;138.0;75018;0;1.0;8.0
1.0;1;28.0;0;1;0;1;0;1;0;1;0;0;0;0;1.0;4.0;1.0;426400;38.0;75012;925;3.0;6.0
1.0;1;29.0;0;1;0;1;0;1;0;1;0;1;1;1;1.0;5.0;5.0;300000;29.0;75018;0;2.0;6.0
6.0;4;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;2473000;148.1;75004;0;1.0;3.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;5.0;3.0;370000;46.0;75014;1200;1.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;6.0;3.0;465000;54.0;75011;12;1.0;1.0
1.0;1;18.0;0;1;0;0;0;1;0;1;0;0;0;1;1.0;4.0;4.0;198000;18.0;75010;1040;2.0;5.0
5.0;3;-1.0;1;1;0;1;0;1;0;1;0;0;1;1;3.0;5.0;5.0;1100000;100.3;75010;2720;2.0;6.0
1.0;1;35.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;2.0;310000;35.0;75010;1128;1.0;4.0
1.0;1;7.0;0;0;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;100000;7.0;75012;517;6.0;6.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;1215000;110.4;75013;3507;1.0;7.0
3.0;2;-1.0;1;0;0;1;0;1;0;1;0;0;0;1;5.0;6.0;3.0;779000;65.0;75018;0;5.0;5.0
4.0;2;17.2;0;1;0;0;0;0;0;1;1;0;0;1;-1.0;5.0;5.0;935000;84.0;75015;3360;1.0;6.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;2.0;545000;54.0;75018;1428;3.0;4.0
2.0;1;9.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;239000;27.6;75019;0;2.0;6.0
4.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;5.0;5.0;1730000;118.4;75005;0;3.0;6.0
2.0;1;18.0;1;1;1;0;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;450000;47.0;75015;2436;5.0;10.0
3.0;2;-1.0;0;1;1;1;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;480000;63.0;75018;2300;2.0;8.0
1.0;1;17.0;1;1;0;0;0;1;1;1;0;0;0;0;-1.0;4.0;1.0;175000;17.0;75019;75264;2.0;7.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;1;0;0;0;3.0;4.0;4.0;676000;98.0;75013;0;10.0;-1.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;480000;58.0;75018;3100;2.0;6.0
3.0;2;-1.0;1;1;1;1;0;1;0;1;1;1;0;1;-1.0;6.0;6.0;449000;62.0;75018;6743;20.0;28.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;299000;32.0;75012;1500;1.0;10.0
4.0;2;-1.0;1;1;0;1;0;1;0;1;0;0;0;0;-1.0;4.0;3.0;1233000;123.8;75012;3635;2.0;7.0
2.0;1;22.0;0;1;0;1;0;0;0;1;1;0;1;0;1.0;4.0;3.0;468000;54.0;75010;3152;8.0;9.0
4.0;2;29.0;0;1;0;0;0;0;0;0;0;1;0;1;1.0;4.0;4.0;845000;80.0;75011;5164;8.0;8.0
4.0;2;29.0;0;1;0;0;0;0;0;0;0;1;0;1;1.0;4.0;4.0;845000;80.0;75020;5164;8.0;8.0
1.0;1;32.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;299000;32.0;75012;1500;1.0;10.0
4.0;3;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;5.0;5.0;5.0;545000;94.0;75020;3588;1.0;9.0
3.0;2;36.0;0;1;0;1;0;1;0;1;0;1;0;1;3.0;4.0;4.0;840000;74.0;75016;0;4.0;5.0
2.0;1;18.0;0;0;0;0;0;0;0;0;1;0;0;1;3.0;6.0;3.0;417000;39.8;75014;0;4.0;5.0
3.0;1;-1.0;1;1;0;1;0;0;0;0;1;0;0;0;3.0;5.0;5.0;960000;85.0;75016;5700;4.0;6.0
3.0;2;19.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;725000;57.0;75005;1800;1.0;3.0
5.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;1;1;-1.0;4.0;4.0;1395000;119.6;75011;0;10.0;12.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;720000;54.0;75017;0;4.0;-1.0
2.0;1;31.0;0;1;1;0;0;1;0;1;0;0;0;0;-1.0;3.0;3.0;320000;42.0;75013;4380;13.0;31.0
2.0;1;-1.0;1;0;0;1;0;0;0;0;0;0;0;1;3.0;6.0;3.0;486920;49.2;75013;2640;8.0;8.0
3.0;2;-1.0;1;1;1;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;575000;73.0;75010;5160;2.0;8.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;363800;43.0;75020;2300;1.0;6.0
5.0;3;-1.0;0;1;0;1;0;1;0;0;1;1;0;0;5.0;4.0;5.0;799000;101.0;75019;0;1.0;6.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;5.0;5.0;2.0;850000;66.3;75004;1935;1.0;5.0
5.0;3;-1.0;0;1;0;0;0;0;0;1;1;0;0;1;5.0;5.0;3.0;945000;80.0;75005;0;6.0;6.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;456000;63.2;75020;2720;1.0;8.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;1;1;1;1;5.0;5.0;2.0;649000;43.0;75003;1130;1.0;5.0
2.0;2;12.0;0;0;0;1;0;1;0;1;0;0;1;1;3.0;5.0;3.0;235000;35.0;75018;875;2.0;3.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;620000;50.0;75017;1620;2.0;5.0
1.0;1;9.2;0;1;0;0;0;1;0;1;1;0;1;1;-1.0;6.0;6.0;110000;9.2;75015;0;8.0;8.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;0;-1.0;3.0;1.0;819000;95.0;75020;297848;3.0;7.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;-1.0;6.0;6.0;495000;49.0;75015;1480;2.0;6.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;572000;80.0;75020;5160;1.0;5.0
3.0;2;22.0;0;1;1;0;0;1;1;1;1;0;0;0;1.0;6.0;5.0;420000;63.0;75019;455340;4.0;28.0
3.0;2;-1.0;0;1;0;0;0;1;0;0;0;0;0;1;3.0;4.0;4.0;565000;64.0;75013;0;2.0;8.0
2.0;1;15.3;0;0;0;0;0;1;0;1;0;1;0;0;3.0;5.0;3.0;478000;51.0;75017;740;6.0;6.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;0;1;0;1;-1.0;5.0;3.0;349000;42.0;75020;3888;4.0;6.0
2.0;1;-1.0;1;1;0;1;0;1;0;1;0;1;1;1;5.0;5.0;4.0;425000;45.1;75019;1800;1.0;6.0
4.0;3;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;850000;87.8;75017;0;2.0;12.0
3.0;2;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;1.0;4.0;3.0;1049000;80.0;75003;3511;2.0;4.0
4.0;3;20.0;1;1;0;1;0;1;0;1;1;0;1;1;3.0;4.0;4.0;699000;80.0;75015;4200;3.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;283000;29.0;75013;1200;3.0;4.0
3.0;2;-1.0;0;1;1;1;0;1;0;0;1;0;0;0;3.0;4.0;4.0;545000;67.0;75020;3336;2.0;8.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;0;1;0;1;3.0;5.0;3.0;349000;42.0;75011;3888;4.0;6.0
4.0;3;40.0;1;1;0;1;0;0;0;0;1;1;0;0;3.0;5.0;5.0;1285000;103.0;75012;0;3.0;9.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;365000;39.0;75020;944;3.0;6.0
2.0;1;13.0;0;0;0;1;0;1;0;1;0;0;1;0;-1.0;6.0;3.0;529999;48.5;75011;1524;1.0;-1.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;0;0;1;1;5.0;4.0;2.0;695000;62.0;75013;0;4.0;7.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;1;1;1;3.0;5.0;4.0;495000;56.0;75020;3700;5.0;8.0
3.0;1;54.0;0;1;0;0;0;1;1;0;1;1;0;0;5.0;3.0;3.0;710000;81.0;75015;6000;8.0;31.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;1;1;1;-1.0;4.0;3.0;425000;42.0;75015;2760;4.0;6.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;1;0;1;0;1.0;4.0;2.0;318000;45.1;75015;11760;1.0;9.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;5.0;4.0;330000;36.0;75018;2272;4.0;7.0
6.0;4;-1.0;0;1;1;1;0;0;0;0;1;0;0;0;-1.0;4.0;2.0;1975000;171.0;75012;0;6.0;6.0
3.0;2;-1.0;0;0;0;0;0;0;1;1;0;0;0;1;-1.0;4.0;4.0;690000;78.0;75014;1078;1.0;2.0
2.0;1;14.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;5.0;3.0;360000;47.4;75019;146580;2.0;6.0
3.0;2;20.0;1;1;1;0;0;0;0;1;1;0;0;1;3.0;4.0;3.0;790000;74.0;75015;2520;2.0;8.0
2.0;1;26.0;0;1;0;1;0;1;0;1;0;1;0;1;1.0;3.0;1.0;515000;43.1;75015;1328;1.0;6.0
2.0;1;12.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;6.0;3.0;259000;32.0;75018;1180;4.0;5.0
4.0;2;-1.0;1;1;0;1;0;1;0;1;0;1;0;0;-1.0;4.0;4.0;1100000;86.3;75016;265556;2.0;6.0
3.0;2;19.0;0;0;0;1;0;0;0;0;0;1;0;1;5.0;4.0;2.0;488000;46.7;75010;1292;2.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;4.0;2.0;419338;37.0;75011;0;4.0;8.0
1.0;1;27.0;0;0;0;1;0;0;0;1;1;1;1;1;3.0;5.0;2.0;257000;27.0;75012;936;5.0;5.0
1.0;1;9.0;0;0;0;0;0;0;0;1;0;0;1;1;3.0;5.0;3.0;115000;9.0;75006;144;6.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;1;1;3.0;4.0;2.0;230000;18.0;75006;288;6.0;6.0
1.0;1;19.0;0;0;0;0;0;0;0;1;0;0;0;1;5.0;5.0;3.0;164000;19.0;75019;70924;2.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;350000;33.0;75013;1013;4.0;6.0
2.0;1;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;3.0;6.0;6.0;170000;19.3;75018;165240;8.0;8.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;5.0;5.0;785000;72.0;75010;2567;2.0;4.0
1.0;1;21.6;0;0;0;1;0;0;0;0;1;0;0;0;3.0;3.0;1.0;262000;21.6;75014;790;6.0;6.0
2.0;1;-1.0;0;0;0;1;0;1;0;0;0;0;1;1;3.0;5.0;2.0;335000;30.0;75012;1800;4.0;4.0
4.0;2;-1.0;0;1;0;1;0;1;0;1;0;1;0;1;5.0;5.0;5.0;835000;91.0;75015;4000;1.0;9.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;1;0;1;1;1.0;6.0;6.0;639000;63.0;75015;3644;6.0;7.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;1;5.0;4.0;4.0;810000;74.0;75011;3800;1.0;8.0
2.0;1;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;335000;38.0;75020;2556;1.0;-1.0
