Nombre de pieces;Nombre de chambres;Superficie salon (m);Balcon;Ascenseur;Parking;Cave;Accessible_mobilit_rduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis  vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
3.0;2;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;646000.0;76.0;94220;0;7.0;8.0
2.0;1;-1.0;1;0;0;1;0;0;0;0;0;1;0;0;3.0;4.0;4.0;415000.0;56.0;94100;0;1.0;5.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;1;0;1;-1.0;4.0;4.0;265000.0;63.0;94310;0;0.0;1.0
4.0;3;-1.0;0;1;1;1;0;1;1;1;0;0;0;1;-1.0;4.0;2.0;599000.0;98.0;94170;2340;-1.0;-1.0
3.0;2;21.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;399000.0;56.0;94170;2448;-1.0;-1.0
1.0;1;35.0;0;1;0;1;0;1;0;0;1;0;0;1;3.0;5.0;5.0;170000.0;35.0;94170;2200;0.0;3.0
5.0;3;32.0;0;0;0;0;0;0;0;0;0;1;0;0;1.0;4.0;2.0;550000.0;80.0;94100;2800;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;158000.0;33.1;94200;202260;0.0;-1.0
6.0;4;50.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;990000.0;142.0;94130;0;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;139000.0;44.0;94290;0;0.0;1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;373000.0;45.0;94220;0;-1.0;-1.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;265000.0;96.0;94470;0;-1.0;-1.0
4.0;3;28.0;1;1;0;0;0;1;0;1;0;1;0;1;3.0;3.0;3.0;569000.0;87.4;94100;0;1.0;4.0
4.0;3;28.0;1;0;0;1;0;1;0;1;1;1;0;1;3.0;4.0;4.0;365000.0;67.6;94100;3240;1.0;3.0
3.0;1;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;369000.0;77.0;94100;5500;3.0;5.0
3.0;2;18.1;1;1;1;1;0;1;0;1;0;0;0;0;3.0;5.0;5.0;407000.0;64.0;94210;3702;6.0;6.0
1.0;1;19.0;1;1;0;1;0;0;0;1;1;1;0;1;5.0;4.0;4.0;267500.0;34.4;94120;1920;4.0;4.0
1.0;1;27.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;6.0;3.0;155000.0;27.0;94200;400;3.0;3.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;5.0;5.0;6.0;199000.0;33.3;94200;500;3.0;3.0
4.0;2;26.3;0;0;0;1;0;1;0;0;1;0;0;0;-1.0;5.0;5.0;169000.0;69.1;94500;0;3.0;-1.0
4.0;3;32.0;0;1;0;1;0;0;0;1;0;0;0;0;3.0;4.0;4.0;530000.0;96.0;94100;7100;3.0;4.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;289000.0;80.0;94120;0;16.0;18.0
1.0;1;37.0;1;1;0;1;0;1;0;1;1;0;0;1;-1.0;6.0;6.0;210000.0;37.0;94800;2100;1.0;6.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;2.0;270000.0;46.0;94200;1600;1.0;5.0
3.0;2;27.0;1;1;1;0;0;1;0;1;0;1;0;0;-1.0;1.0;1.0;438000.0;65.0;94340;0;2.0;3.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;319000.0;78.0;94400;2055;2.0;8.0
3.0;2;39.0;1;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;383000.0;72.0;94230;1370;1.0;5.0
2.0;1;-1.0;0;1;1;1;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;299000.0;60.0;94230;1349;3.0;-1.0
2.0;1;20.0;1;1;1;1;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;388500.0;57.0;94270;2150;2.0;6.0
3.0;2;18.1;0;0;1;0;0;1;0;0;0;0;0;1;5.0;5.0;2.0;239000.0;48.8;94350;1;1.0;-1.0
1.0;1;20.0;0;1;0;0;0;0;0;0;0;0;0;1;5.0;4.0;4.0;249000.0;32.0;94270;908;2.0;5.0
3.0;2;21.0;1;1;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;398240.0;77.0;94270;4464;9.0;10.0
1.0;1;19.0;0;1;0;1;0;1;0;1;0;1;0;1;3.0;3.0;3.0;199000.0;22.0;94270;1552;4.0;4.0
2.0;1;12.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;210000.0;34.0;94270;1080;4.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;-1.0;6.0;3.0;230000.0;63.0;94110;1384;3.0;3.0
4.0;3;-1.0;0;1;0;1;0;1;0;0;1;0;0;0;5.0;3.0;3.0;749000.0;97.0;94130;0;4.0;6.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;1;0;1;-1.0;2.0;1.0;483000.0;85.0;94800;2616;4.0;6.0
4.0;3;29.0;1;1;1;1;0;1;0;1;1;0;0;1;3.0;3.0;3.0;599000.0;90.0;94270;5592;6.0;7.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;289000.0;61.0;94800;2992;3.0;5.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;1;0;1;3.0;3.0;3.0;389000.0;56.0;94800;2192;4.0;6.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;0;0;0;1;3.0;6.0;6.0;423000.0;58.0;94220;3100;6.0;6.0
3.0;2;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;265000.0;52.0;94200;2268;2.0;8.0
3.0;2;-1.0;1;1;0;1;0;1;0;0;0;0;0;1;-1.0;5.0;2.0;275000.0;64.0;94110;3280;5.0;6.0
6.0;3;32.0;1;1;1;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;570000.0;108.0;94100;0;0.0;4.0
2.0;1;10.0;0;0;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;230000.0;40.0;94100;0;0.0;-1.0
1.0;1;22.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;122000.0;22.0;94800;400;-1.0;-1.0
2.0;1;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;370000.0;46.0;94340;0;0.0;3.0
3.0;2;-1.0;1;1;1;0;0;1;0;0;0;0;0;0;-1.0;3.0;3.0;250000.0;59.0;94500;1956;0.0;-1.0
3.0;2;19.6;0;0;0;1;0;1;0;0;0;0;0;0;5.0;3.0;3.0;212000.0;58.1;94450;0;0.0;3.0
2.0;1;15.0;1;0;0;1;0;1;0;0;0;1;0;1;5.0;5.0;5.0;199000.0;56.0;94240;2478;-1.0;-1.0
4.0;3;23.0;0;1;1;1;0;1;0;1;0;0;0;1;3.0;3.0;3.0;449000.0;89.0;94270;4853;-1.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;-1.0;3.0;2.0;367500.0;61.0;94800;2360;-1.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;-1.0;3.0;2.0;367500.0;61.0;94400;2360;-1.0;-1.0
4.0;3;31.0;0;0;1;1;0;1;0;1;0;1;0;1;3.0;3.0;3.0;630000.0;84.0;94270;3885;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;2.0;242000.0;39.0;94270;980;-1.0;-1.0
3.0;2;-1.0;1;1;1;1;0;1;0;0;0;0;0;1;3.0;3.0;1.0;490000.0;74.4;94410;1800;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;2.0;396000.0;58.0;94230;2360;0.0;6.0
3.0;2;-1.0;1;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;240000.0;61.3;94600;1680;2.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;363900.0;51.0;94220;1500;1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;1;0;0;0;1;0;1;5.0;-1.0;-1.0;157000.0;33.0;94400;0;2.0;5.0
4.0;2;27.0;1;1;0;0;0;1;0;1;0;1;0;1;1.0;2.0;1.0;279000.0;74.0;94420;0;1.0;4.0
4.0;3;23.8;1;1;1;1;0;1;0;1;0;0;0;1;3.0;3.0;1.0;299000.0;82.0;94420;3000;4.0;5.0
3.0;2;21.5;1;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;2.0;235000.0;68.0;94000;0;3.0;5.0
3.0;2;20.0;0;0;0;0;0;0;0;1;0;1;0;0;3.0;4.0;1.0;269000.0;49.0;94100;1824;3.0;3.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;644000.0;100.0;94800;0;5.0;5.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;2.0;1.0;334000.0;68.0;94000;3061;2.0;3.0
4.0;3;15.0;0;0;0;1;0;1;0;0;0;0;0;1;5.0;4.0;4.0;381000.0;65.0;94340;2920;1.0;4.0
3.0;2;25.0;0;1;0;0;0;1;0;1;0;1;0;0;3.0;5.0;5.0;479000.0;73.0;94120;3508;1.0;5.0
2.0;1;-1.0;1;1;1;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;296400.0;41.0;94120;1850;3.0;4.0
4.0;2;10.0;1;0;1;0;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;249000.0;68.0;94500;3684;1.0;4.0
5.0;4;-1.0;0;0;1;0;0;1;0;0;0;0;0;1;5.0;5.0;4.0;380000.0;89.0;94120;4232;3.0;3.0
3.0;2;-1.0;1;0;0;0;0;0;0;0;0;1;0;1;3.0;4.0;2.0;475000.0;60.0;94700;1000;1.0;-1.0
6.0;5;-1.0;1;1;1;1;0;0;0;0;0;0;0;1;3.0;3.0;1.0;1100000.0;125.0;94410;3192;3.0;4.0
5.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;299500.0;83.0;94000;3500;3.0;4.0
3.0;2;15.8;0;0;0;1;0;1;0;0;0;0;0;1;3.0;5.0;4.0;229900.0;62.0;94320;263332;2.0;4.0
3.0;2;16.0;0;0;0;0;0;1;0;1;0;1;0;0;-1.0;-1.0;3.0;295000.0;50.0;94210;1650;3.0;4.0
2.0;1;22.0;1;0;0;0;0;0;0;1;0;0;0;1;3.0;3.0;3.0;197000.0;43.8;94460;1335;2.0;2.0
4.0;3;-1.0;1;1;1;0;0;0;0;0;0;1;0;1;-1.0;3.0;3.0;319000.0;89.4;94600;0;3.0;-1.0
3.0;2;-1.0;0;1;1;1;0;0;0;1;1;1;0;0;-1.0;5.0;5.0;510000.0;53.0;94300;3288;3.0;8.0
4.0;3;18.5;1;1;1;1;0;1;0;0;0;0;0;0;-1.0;4.0;2.0;299000.0;78.3;94000;0;1.0;6.0
2.0;1;12.0;0;0;0;1;0;1;0;0;0;0;0;0;-1.0;-1.0;-1.0;129900.0;34.0;94400;0;3.0;3.0
1.0;1;24.0;0;1;0;1;0;0;0;0;0;1;0;0;3.0;-1.0;6.0;119000.0;24.0;94400;0;2.0;4.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;5.0;3.0;3.0;375000.0;56.0;94130;1668;1.0;5.0
2.0;1;12.0;0;0;0;1;0;1;1;1;0;1;0;1;5.0;4.0;2.0;250000.0;31.0;94200;800;3.0;4.0
2.0;1;-1.0;1;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;5.0;220000.0;40.0;94100;1300;4.0;2.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;-1.0;5.0;5.0;260000.0;51.0;94100;2736;2.0;4.0
4.0;3;43.0;0;1;1;1;0;1;0;1;0;1;0;1;5.0;4.0;4.0;599000.0;94.0;94340;5280;1.0;6.0
2.0;1;26.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;225000.0;43.2;94370;2233;2.0;2.0
4.0;3;-1.0;1;1;1;1;0;1;0;1;0;0;0;1;3.0;3.0;1.0;470000.0;87.0;94140;1700;1.0;7.0
4.0;2;28.0;1;1;1;0;0;1;0;0;1;1;0;0;-1.0;4.0;4.0;189000.0;78.2;94470;3000;4.0;7.0
4.0;3;-1.0;1;0;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;324000.0;80.0;94500;3360;4.0;4.0
3.0;2;27.0;1;1;0;0;0;1;0;0;1;0;0;0;-1.0;2.0;1.0;231292.0;64.1;94440;0;2.0;3.0
3.0;2;21.0;1;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;3.0;280000.0;58.4;94400;2100;4.0;6.0
3.0;2;28.0;1;1;0;0;0;1;0;0;1;0;0;1;-1.0;2.0;1.0;238500.0;62.5;94440;0;3.0;3.0
3.0;2;-1.0;1;1;1;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;577000.0;69.0;94300;0;2.0;5.0
5.0;3;-1.0;1;1;1;0;0;1;0;0;1;0;0;0;5.0;5.0;3.0;288000.0;105.0;94550;5360;1.0;7.0
3.0;2;29.0;1;1;1;1;0;1;0;1;0;1;0;1;-1.0;5.0;5.0;275000.0;64.0;94500;3960;7.0;7.0
2.0;1;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;185000.0;44.0;94430;0;1.0;3.0
3.0;1;29.0;1;0;0;1;0;0;1;0;0;0;0;0;-1.0;6.0;6.0;249000.0;63.0;94000;3050;2.0;4.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;550000.0;105.0;94210;7500;2.0;4.0
3.0;2;25.0;1;1;0;0;0;0;0;1;0;0;0;0;3.0;4.0;4.0;325000.0;59.7;94110;2979;2.0;5.0
3.0;2;16.0;1;1;1;1;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;193000.0;59.0;94500;3240;6.0;7.0
3.0;2;-1.0;0;1;1;0;0;0;0;1;0;0;0;1;-1.0;5.0;5.0;199000.0;64.0;94600;3048;2.0;4.0
4.0;3;23.0;0;0;0;1;0;1;0;1;0;0;0;0;3.0;6.0;-1.0;257500.0;69.0;94320;3178;3.0;4.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;979000.0;84.0;94160;0;3.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;1350000.0;110.0;94160;0;4.0;4.0
5.0;4;-1.0;0;1;1;1;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;1640000.0;130.0;94300;0;4.0;4.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;1115000.0;84.0;94160;0;3.0;-1.0
4.0;3;26.7;0;1;0;1;0;0;0;0;0;0;0;0;5.0;4.0;4.0;325500.0;108.4;94600;504432;8.0;10.0
2.0;1;20.0;0;1;0;1;0;1;0;0;1;1;0;1;-1.0;5.0;5.0;262500.0;53.0;94100;2880;4.0;6.0
4.0;3;25.0;1;0;1;0;0;1;0;1;1;0;0;0;5.0;3.0;2.0;305000.0;80.0;94000;3780;2.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;3.0;149500.0;36.0;94500;1080;1.0;1.0
3.0;2;-1.0;1;0;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;209000.0;52.0;94500;2232;2.0;4.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;1.0;209000.0;41.0;94500;1350;2.0;5.0
2.0;1;-1.0;1;0;1;0;0;0;0;1;0;0;0;1;5.0;5.0;5.0;289000.0;51.0;94170;2332;3.0;4.0
4.0;2;-1.0;0;1;1;0;0;0;0;1;0;0;0;0;3.0;5.0;5.0;360000.0;78.0;94130;2968;7.0;7.0
3.0;2;19.0;0;0;1;1;0;1;0;0;0;0;0;1;-1.0;-1.0;-1.0;233000.0;53.0;94100;2900;1.0;4.0
1.0;1;18.9;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;85200.0;18.9;94340;250;5.0;-1.0
3.0;2;21.0;0;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;230000.0;72.0;94500;12;0.0;1.0
4.0;2;-1.0;0;0;0;0;0;1;0;0;0;0;0;0;3.0;6.0;5.0;265000.0;91.0;94000;50;0.0;3.0
3.0;1;25.0;0;0;1;1;0;0;1;0;0;0;0;1;5.0;6.0;6.0;250000.0;53.0;94100;1800;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;6.0;6.0;169000.0;35.0;94120;2000;0.0;3.0
4.0;2;-1.0;1;0;1;0;0;0;0;1;0;0;0;1;-1.0;5.0;4.0;349000.0;73.0;94170;351412;-1.0;-1.0
4.0;3;21.0;0;1;1;1;0;0;0;0;1;0;0;0;-1.0;4.0;4.0;470000.0;76.0;94220;3200;0.0;-1.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;299000.0;54.0;94100;146004;-1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;269500.0;75.0;94360;2736;0.0;5.0
3.0;2;-1.0;0;0;1;0;0;1;0;0;1;0;0;1;3.0;5.0;4.0;273000.0;58.0;94360;2760;0.0;4.0
5.0;3;38.9;0;1;1;0;0;0;0;0;0;1;0;0;-1.0;4.0;4.0;399900.0;88.4;94600;3100;0.0;2.0
4.0;3;-1.0;1;0;0;1;0;1;1;1;0;0;0;1;3.0;5.0;5.0;620000.0;100.0;94100;4800;2.0;3.0
2.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;169000.0;39.0;94430;1340;1.0;2.0
5.0;4;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;409998.0;121.0;94400;0;2.0;-1.0
3.0;2;17.0;1;1;1;0;0;1;0;1;1;1;0;1;3.0;5.0;5.0;172000.0;63.8;94430;0;0.0;6.0
3.0;2;34.0;0;1;1;0;0;1;0;0;1;0;0;0;-1.0;4.0;4.0;179000.0;64.0;94430;3432;0.0;5.0
4.0;3;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;2.0;1.0;267000.0;73.0;94380;2388;0.0;6.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;-1.0;6.0;6.0;239000.0;81.0;94500;3648;0.0;4.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;690000.0;95.0;94130;0;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;2.0;283000.0;33.0;94300;800;-1.0;-1.0
3.0;2;25.0;0;0;1;0;0;1;0;1;0;1;0;1;-1.0;3.0;1.0;263000.0;68.0;94500;1680;-1.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;590000.0;76.0;94130;0;-1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;438000.0;65.0;94100;0;3.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;540000.0;85.0;94100;0;3.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;290000.0;45.0;94300;2640;-1.0;-1.0
3.0;2;17.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;219000.0;60.0;94500;1150;-1.0;-1.0
4.0;3;-1.0;1;0;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;434000.0;90.0;94420;0;1.0;-1.0
3.0;2;-1.0;1;0;1;0;0;1;0;1;0;0;0;1;-1.0;1.0;1.0;337000.0;63.0;94420;0;1.0;-1.0
3.0;2;26.0;1;1;0;0;0;1;0;1;0;1;0;0;3.0;-1.0;-1.0;339000.0;61.0;94800;0;-1.0;-1.0
3.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;485000.0;65.0;94130;0;-1.0;-1.0
3.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;495000.0;63.0;94130;0;-1.0;-1.0
3.0;2;-1.0;0;0;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;230000.0;55.0;94600;0;2.0;3.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;165000.0;30.0;94500;100;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;1.0;1.0;222000.0;41.0;94310;0;1.0;3.0
4.0;3;-1.0;1;0;1;0;0;1;0;1;0;0;0;0;5.0;1.0;1.0;494000.0;90.0;94490;0;2.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;1.0;1.0;1.0;416000.0;73.0;94240;0;0.0;2.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;350000.0;65.0;94800;0;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;245000.0;45.0;94800;0;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;1.0;1.0;250000.0;35.0;94100;0;2.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;565000.0;82.0;94360;0;-1.0;-1.0
2.0;1;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;320000.0;40.0;94360;0;-1.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;5.0;1.0;1.0;619000.0;78.0;94700;0;-1.0;-1.0
5.0;3;31.0;1;1;0;1;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;409000.0;98.3;94700;6000;7.0;7.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;-1.0;3.0;200000.0;35.6;94800;840;1.0;1.0
2.0;1;16.7;0;1;0;0;0;0;0;0;0;0;0;0;3.0;4.0;4.0;215000.0;50.1;94370;0;4.0;4.0
3.0;2;18.0;1;0;1;1;0;0;0;0;0;0;0;0;5.0;4.0;4.0;210000.0;63.7;94420;0;2.0;4.0
4.0;2;15.0;1;0;0;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;189900.0;65.0;94600;2782;2.0;4.0
4.0;3;16.0;1;0;1;1;0;0;0;0;0;0;0;0;3.0;4.0;4.0;235000.0;66.7;94420;0;1.0;4.0
4.0;3;23.0;1;1;1;0;0;1;0;1;0;1;0;1;-1.0;3.0;3.0;408000.0;73.0;94360;1680;1.0;4.0
2.0;1;24.0;0;1;0;0;0;0;0;0;0;1;0;0;-1.0;3.0;1.0;219000.0;51.0;94420;0;1.0;4.0
4.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;3.0;2.0;1.0;315000.0;78.0;94310;3080;3.0;4.0
2.0;1;14.0;1;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;275000.0;51.0;94170;1612;2.0;3.0
5.0;3;-1.0;1;0;1;1;0;0;0;0;0;0;0;0;3.0;-1.0;-1.0;440000.0;100.0;94430;0;1.0;1.0
2.0;1;17.0;1;1;0;1;0;0;0;0;0;1;0;0;3.0;5.0;5.0;242000.0;41.1;94100;3600;2.0;3.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;2.0;1.0;395000.0;78.0;94200;0;3.0;4.0
3.0;2;22.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;3.0;2.0;385000.0;60.0;94230;3120;2.0;6.0
4.0;3;-1.0;0;1;0;1;0;0;0;1;0;0;0;1;3.0;4.0;2.0;690000.0;87.0;94120;358080;1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;0;3.0;6.0;3.0;200000.0;34.2;94270;0;4.0;6.0
3.0;2;-1.0;1;0;1;1;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;229000.0;53.0;94000;2400;2.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;309000.0;45.0;94220;2180;4.0;3.0
2.0;1;23.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;3.0;1.0;196000.0;50.0;94450;1200;2.0;3.0
2.0;1;20.0;0;1;1;1;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;299000.0;40.0;94230;2160;5.0;6.0
5.0;4;28.6;0;1;1;1;0;0;0;0;1;0;0;0;-1.0;4.0;1.0;594000.0;103.1;94220;4810;4.0;-1.0
4.0;3;22.0;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;2.0;2.0;399000.0;80.0;94230;3260;1.0;-1.0
4.0;3;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;5.0;3.0;1.0;535000.0;90.9;94410;2828;4.0;7.0
3.0;2;26.0;0;1;1;0;0;1;0;1;0;1;0;1;5.0;3.0;3.0;440000.0;64.0;94170;2400;2.0;2.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;5.0;5.0;5.0;295000.0;53.0;94100;3135;6.0;6.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;3.0;5.0;5.0;239000.0;70.0;94430;0;1.0;1.0
3.0;2;26.0;0;1;0;1;0;0;0;0;0;1;0;0;-1.0;3.0;3.0;375000.0;56.4;94130;1944;1.0;6.0
4.0;3;-1.0;1;1;1;0;0;0;0;1;0;0;0;1;3.0;2.0;1.0;498000.0;82.0;94250;3000;2.0;7.0
4.0;2;-1.0;1;1;1;1;0;1;0;0;1;0;0;1;3.0;5.0;5.0;380000.0;85.6;94430;0;2.0;3.0
5.0;3;37.0;1;0;1;1;0;1;0;0;1;0;0;0;-1.0;5.0;5.0;695000.0;111.7;94130;5844;1.0;3.0
5.0;3;32.0;1;1;1;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;730000.0;110.0;94130;5400;2.0;3.0
4.0;3;23.0;0;1;1;0;0;1;0;1;0;0;0;1;5.0;4.0;4.0;359000.0;83.0;94000;3680;7.0;7.0
3.0;2;20.9;0;1;0;1;0;1;0;1;0;0;0;1;5.0;6.0;6.0;390000.0;59.1;94220;2276;1.0;-1.0
5.0;3;33.0;0;1;1;0;0;0;0;0;0;0;0;0;3.0;2.0;1.0;598000.0;92.2;94250;0;2.0;5.0
4.0;3;26.0;1;1;0;1;0;0;0;0;0;0;0;0;3.0;6.0;-1.0;280000.0;93.0;94000;6000;4.0;4.0
4.0;2;28.0;1;1;1;1;0;0;0;1;1;0;0;1;5.0;5.0;2.0;258000.0;77.0;94320;4499;2.0;6.0
3.0;2;-1.0;1;1;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;1.0;220000.0;64.9;94600;1850;1.0;-1.0
